y,x
0.5043202638626099,0
0.5288461446762085,80
0.548481285572052,160
0.5484301447868347,240
0.5654001832008362,320
0.5749129056930542,400
0.5718023180961609,480
0.5785462856292725,560
0.5746791362762451,640
0.5799382925033569,720
0.5937884449958801,800
0.5940406918525696,880
0.596802294254303,960
0.5995639562606812,1040
0.5948426723480225,1120
0.6105769276618958,1200
0.6033177971839905,1280
0.6060826778411865,1360
0.6070595383644104,1440
0.613213062286377,1520
0.6113213300704956,1600
0.6148018836975098,1680
0.615216076374054,1760
0.6212077140808105,1840
0.6155081391334534,1920
0.610981285572052,2000
0.615216076374054,2080
0.6179988384246826,2160
0.6212032437324524,2240
0.620911180973053,2320
0.6203325390815735,2400
0.6184210181236267,2480
0.6264602541923523,2560
0.6299649477005005,2640
0.6271904110908508,2720
0.6295268535614014,2800
0.6252920627593994,2880
0.6296728849411011,2960
0.6356725096702576,3040
0.6289427280426025,3120
0.6285046339035034,3200
0.6268983483314514,3280
0.6317094564437866,3360
0.6241238117218018,3440
0.6207701563835144,3520
0.6169684529304504,3600
0.629234790802002,3680
0.6187134385108948,3760
0.6158002018928528,3840
0.61710524559021,3920
0.6160818934440613,4000
0.6156651377677917,4080
0.6228095889091492,4160
0.6153508424758911,4240
0.6169684529304504,4320
0.6175612807273865,4400
0.6184210181236267,4480
0.6232497096061707,4560
0.6216413378715515,4640
0.6213535666465759,4720
0.629093587398529,4800
0.6201810836791992,4880
0.6257300972938538,4960
0.6258751749992371,5040
0.6257300972938538,5120
0.6252920627593994,5200
0.6248541474342346,5280
0.6220828294754028,5360
0.6147780418395996,5440
0.6232476234436035,5520
0.6247079372406006,5600
0.623975396156311,5680
0.6290983557701111,5760
0.6260221600532532,5840
0.6242707371711731,5920
0.6285005807876587,6000
0.6232476234436035,6080
0.6280665397644043,6160
0.6214953064918518,6240
0.6222254633903503,6320
0.6228095889091492,6400
0.6277745366096497,6480
0.6283625364303589,6560
0.6301109790802002,6640
0.6330315470695496,6720
0.6325846314430237,6800
0.6238331198692322,6880
0.6283586025238037,6960
0.6315789222717285,7040
0.6245619058609009,7120
0.6214953064918518,7200
0.6280630230903625,7280
0.6311331391334534,7360
0.6320175528526306,7440
0.6276315450668335,7520
0.6337616443634033,7600
0.6337616443634033,7680
0.633459746837616,7760
0.6306884288787842,7840
0.6301109790802002,7920
0.6279239654541016,8000
0.6311331391334534,8080
0.6401869058609009,8160
0.6318632960319519,8240
0.6391646862030029,8320
0.6333430409431458,8400
0.6327394843101501,8480
0.6264602541923523,8560
0.6320011615753174,8640
0.6245619058609009,8720
0.6314327120780945,8800
0.6296674609184265,8880
0.6293808221817017,8960
0.6268983483314514,9040
0.6285046339035034,9120
0.6337616443634033,9200
0.6321553587913513,9280
0.629234790802002,9360
0.6258761286735535,9440
0.62237149477005,9520
0.628801167011261,9600
0.6239765882492065,9680
0.6293808221817017,9760
0.6280665397644043,9840
0.6286464333534241,9920
0.6299533843994141,10000
